Ensembl_gene_id	p53_mock_3
ENSMUSG00000063193	138
ENSMUSG00000105432	29
ENSMUSG00000020021	1271
ENSMUSG00000079139	0
ENSMUSG00000023971	542
ENSMUSG00000030605	177
ENSMUSG00000021286	117
ENSMUSG00000040269	269
ENSMUSG00000028609	889
ENSMUSG00000096696	448
ENSMUSG00000078144	52
ENSMUSG00000031026	4
ENSMUSG00000083244	13
ENSMUSG00000024065	626
ENSMUSG00000069607	126
ENSMUSG00000026585	153
ENSMUSG00000028559	5367
ENSMUSG00000063787	622
ENSMUSG00000032737	694
ENSMUSG00000109448	3
ENSMUSG00000039063	42
ENSMUSG00000028657	3427
ENSMUSG00000028798	3070
ENSMUSG00000027597	998
ENSMUSG00000020279	4042
ENSMUSG00000028573	98
ENSMUSG00000030257	371
ENSMUSG00000031824	1005
ENSMUSG00000034586	86
ENSMUSG00000096764	162
ENSMUSG00000095427	11
ENSMUSG00000025921	348
ENSMUSG00000056313	25
ENSMUSG00000023156	593
ENSMUSG00000027408	3
ENSMUSG00000059049	23
ENSMUSG00000033610	311
ENSMUSG00000089768	54
ENSMUSG00000043592	233
ENSMUSG00000098111	25
ENSMUSG00000063316	568
ENSMUSG00000059142	1505
ENSMUSG00000089651	119
ENSMUSG00000099647	104
ENSMUSG00000011831	840
ENSMUSG00000017774	9730
ENSMUSG00000068466	17
ENSMUSG00000041390	1586
ENSMUSG00000001053	542
ENSMUSG00000023011	40
ENSMUSG00000095562	836
ENSMUSG00000038368	1102
ENSMUSG00000026411	172
ENSMUSG00000043252	1554
ENSMUSG00000026623	5693
ENSMUSG00000035283	77
ENSMUSG00000062488	348
ENSMUSG00000031958	168
ENSMUSG00000020392	1474
ENSMUSG00000071547	47
ENSMUSG00000036216	62
ENSMUSG00000029594	1247
ENSMUSG00000071528	729
ENSMUSG00000081309	72
ENSMUSG00000091896	2620
ENSMUSG00000019978	3952
ENSMUSG00000051650	2226
ENSMUSG00000082684	119
ENSMUSG00000031139	43
ENSMUSG00000101355	713
ENSMUSG00000020250	1829
ENSMUSG00000026939	163
ENSMUSG00000039774	594
ENSMUSG00000048915	3
ENSMUSG00000041859	1596
ENSMUSG00000068039	5494
ENSMUSG00000027472	868
ENSMUSG00000038612	21145
ENSMUSG00000091549	541
ENSMUSG00000015970	31
ENSMUSG00000017830	1152
ENSMUSG00000025103	2189
ENSMUSG00000094122	14
ENSMUSG00000004849	324
ENSMUSG00000039617	547
ENSMUSG00000062524	260
ENSMUSG00000024887	417
ENSMUSG00000022906	3263
ENSMUSG00000034687	16
ENSMUSG00000031512	9
ENSMUSG00000076556	892
ENSMUSG00000032328	3275
ENSMUSG00000001227	74
ENSMUSG00000020897	292
ENSMUSG00000022594	3555
ENSMUSG00000034297	18868
ENSMUSG00000019966	348
ENSMUSG00000033952	565
ENSMUSG00000020361	7057
ENSMUSG00000019971	442
ENSMUSG00000024758	2105
ENSMUSG00000026342	203
ENSMUSG00000109236	12
ENSMUSG00000032046	1859
ENSMUSG00000029177	1192
ENSMUSG00000048497	613
ENSMUSG00000097328	70
ENSMUSG00000022900	167
ENSMUSG00000026883	355
ENSMUSG00000036181	7331
ENSMUSG00000037221	137
ENSMUSG00000051804	119
ENSMUSG00000093913	0
ENSMUSG00000062421	546
ENSMUSG00000014873	841
ENSMUSG00000023940	121
ENSMUSG00000020785	93
ENSMUSG00000094315	25
ENSMUSG00000022009	818
ENSMUSG00000037824	1981
ENSMUSG00000039789	1724
ENSMUSG00000020167	4144
ENSMUSG00000049130	29
ENSMUSG00000046085	97
ENSMUSG00000029254	7202
ENSMUSG00000055452	0
ENSMUSG00000013353	65
ENSMUSG00000036599	331
ENSMUSG00000005465	1929
ENSMUSG00000083405	103
ENSMUSG00000090626	640
ENSMUSG00000033751	976
ENSMUSG00000044408	576
ENSMUSG00000020812	295
ENSMUSG00000026238	23198
ENSMUSG00000076677	2055
ENSMUSG00000032066	89
ENSMUSG00000061838	1354
ENSMUSG00000032348	43
ENSMUSG00000105021	2
ENSMUSG00000021754	14127
ENSMUSG00000020061	42
ENSMUSG00000013155	37
ENSMUSG00000015597	11081
ENSMUSG00000039686	2006
ENSMUSG00000054568	284
ENSMUSG00000071226	2163
ENSMUSG00000021792	520
ENSMUSG00000024777	408
ENSMUSG00000037692	1171
ENSMUSG00000019230	64
ENSMUSG00000025156	1650
ENSMUSG00000034442	403
ENSMUSG00000029923	401
ENSMUSG00000028088	421
ENSMUSG00000063810	984
ENSMUSG00000026669	257
ENSMUSG00000039485	713
ENSMUSG00000034648	25
ENSMUSG00000036241	2167
ENSMUSG00000027566	2639
ENSMUSG00000002658	1535
ENSMUSG00000043801	19
ENSMUSG00000026737	3382
ENSMUSG00000047246	1639
ENSMUSG00000031422	2044
ENSMUSG00000019814	802
ENSMUSG00000027454	93
ENSMUSG00000015314	4864
ENSMUSG00000045095	50
ENSMUSG00000036264	11
ENSMUSG00000046223	1448
ENSMUSG00000101751	30
ENSMUSG00000042759	424
ENSMUSG00000074604	666
ENSMUSG00000107145	28
ENSMUSG00000052031	722
ENSMUSG00000089694	6
ENSMUSG00000086962	30
ENSMUSG00000040385	7865
ENSMUSG00000000901	70
ENSMUSG00000078652	2705
ENSMUSG00000054672	32
ENSMUSG00000110206	886
ENSMUSG00000032596	6881
ENSMUSG00000055652	514
ENSMUSG00000052102	990
ENSMUSG00000068220	688
ENSMUSG00000074141	2113
ENSMUSG00000082596	61
ENSMUSG00000082724	70
ENSMUSG00000067722	621
ENSMUSG00000038775	223
ENSMUSG00000052525	82
ENSMUSG00000028212	305
ENSMUSG00000039270	692
ENSMUSG00000044708	2044
ENSMUSG00000073647	218
ENSMUSG00000006476	517
ENSMUSG00000034371	1048
ENSMUSG00000063334	1895
ENSMUSG00000076522	1230
ENSMUSG00000006930	396
ENSMUSG00000059316	530
ENSMUSG00000037548	17767
ENSMUSG00000074622	1055
ENSMUSG00000059058	5
ENSMUSG00000032224	173
ENSMUSG00000015474	647
ENSMUSG00000070868	47
ENSMUSG00000021928	176
ENSMUSG00000021203	416
ENSMUSG00000030654	5908
ENSMUSG00000058672	521
ENSMUSG00000022246	65
ENSMUSG00000020163	611
ENSMUSG00000069763	11
ENSMUSG00000000682	12331
ENSMUSG00000014606	1766
ENSMUSG00000061086	490
ENSMUSG00000090215	245
ENSMUSG00000061666	158
ENSMUSG00000092534	0
ENSMUSG00000027955	173
ENSMUSG00000018449	514
ENSMUSG00000029166	59
ENSMUSG00000010175	37
ENSMUSG00000099764	15
ENSMUSG00000079414	77
ENSMUSG00000044951	131
ENSMUSG00000029860	1269
ENSMUSG00000050914	264
ENSMUSG00000027387	196
ENSMUSG00000023074	322
ENSMUSG00000052794	769
ENSMUSG00000017009	3736
ENSMUSG00000068740	83
ENSMUSG00000071984	11
ENSMUSG00000109864	104
ENSMUSG00000091649	1133
ENSMUSG00000062933	5844
ENSMUSG00000024696	2995
ENSMUSG00000060989	8
ENSMUSG00000022122	15
ENSMUSG00000031950	1054
ENSMUSG00000035896	0
ENSMUSG00000036309	2068
ENSMUSG00000036863	14
ENSMUSG00000028614	429
ENSMUSG00000031604	885
ENSMUSG00000001440	7901
ENSMUSG00000026433	467
ENSMUSG00000000149	1763
ENSMUSG00000022793	187
ENSMUSG00000060044	1458
ENSMUSG00000079853	37
ENSMUSG00000074671	602
ENSMUSG00000000317	58
ENSMUSG00000025701	25
ENSMUSG00000060681	612
ENSMUSG00000002409	388
ENSMUSG00000021592	668
ENSMUSG00000041362	423
ENSMUSG00000018405	457
ENSMUSG00000024378	833
ENSMUSG00000021987	1957
ENSMUSG00000040746	2993
ENSMUSG00000002458	2801
ENSMUSG00000031170	39
ENSMUSG00000059657	16
ENSMUSG00000028251	352
ENSMUSG00000030042	1203
ENSMUSG00000021482	454
ENSMUSG00000032594	4980
ENSMUSG00000053916	65
ENSMUSG00000001420	37
ENSMUSG00000020723	62
ENSMUSG00000067344	18
ENSMUSG00000021278	18
ENSMUSG00000028910	518
ENSMUSG00000027615	4334
ENSMUSG00000036078	372
ENSMUSG00000109564	2
ENSMUSG00000107068	788
ENSMUSG00000084845	61
ENSMUSG00000023909	92
ENSMUSG00000074743	118
ENSMUSG00000039981	3488
ENSMUSG00000028382	18160
ENSMUSG00000081730	92
ENSMUSG00000020737	2508
ENSMUSG00000070319	1495
ENSMUSG00000049580	80
ENSMUSG00000004508	546
ENSMUSG00000015806	531
ENSMUSG00000039640	691
ENSMUSG00000026864	12933
ENSMUSG00000022436	1062
ENSMUSG00000032122	2079
ENSMUSG00000029638	4292
ENSMUSG00000019810	1037
ENSMUSG00000031168	612
ENSMUSG00000099913	28
ENSMUSG00000032815	1230
ENSMUSG00000047965	476
ENSMUSG00000053898	1410
ENSMUSG00000026819	762
ENSMUSG00000021189	1831
ENSMUSG00000033752	39
ENSMUSG00000028743	418
ENSMUSG00000006378	35
ENSMUSG00000005779	2158
ENSMUSG00000021958	475
ENSMUSG00000022292	1803
ENSMUSG00000039167	26
ENSMUSG00000022620	408
ENSMUSG00000031578	1899
ENSMUSG00000009575	3724
ENSMUSG00000020186	142
ENSMUSG00000018446	606
ENSMUSG00000029204	6472
ENSMUSG00000087181	63
ENSMUSG00000034833	1854
ENSMUSG00000068860	76
ENSMUSG00000036825	117
ENSMUSG00000021876	89
ENSMUSG00000036880	656
ENSMUSG00000018931	703
ENSMUSG00000058446	3670
ENSMUSG00000084314	32
ENSMUSG00000030774	367
ENSMUSG00000076550	137
ENSMUSG00000027309	895
ENSMUSG00000037465	333
ENSMUSG00000042993	44
ENSMUSG00000028656	12238
ENSMUSG00000054893	229
ENSMUSG00000051346	262
ENSMUSG00000020386	678
ENSMUSG00000035212	1604
ENSMUSG00000024691	9250
ENSMUSG00000037295	1061
ENSMUSG00000026791	147
ENSMUSG00000007721	493
ENSMUSG00000074403	1120
ENSMUSG00000023169	5786
ENSMUSG00000081991	1
ENSMUSG00000049124	745
ENSMUSG00000018844	17
ENSMUSG00000038663	168
ENSMUSG00000022623	58
ENSMUSG00000028430	1122
ENSMUSG00000053541	12564
ENSMUSG00000026994	834
ENSMUSG00000040669	563
ENSMUSG00000066682	640
ENSMUSG00000030008	186
ENSMUSG00000046958	7
ENSMUSG00000034484	11905
ENSMUSG00000049133	0
ENSMUSG00000031917	1667
ENSMUSG00000040033	3316
ENSMUSG00000066684	677
ENSMUSG00000074903	0
ENSMUSG00000053646	70
ENSMUSG00000002885	8645
ENSMUSG00000040929	1146
ENSMUSG00000061778	1008
ENSMUSG00000038987	12
ENSMUSG00000062906	2073
ENSMUSG00000096171	11
ENSMUSG00000029128	615
ENSMUSG00000038861	3034
ENSMUSG00000018774	2465
ENSMUSG00000071267	1437
ENSMUSG00000006315	492
ENSMUSG00000052336	267
ENSMUSG00000072791	44
ENSMUSG00000021290	765
ENSMUSG00000058794	99
ENSMUSG00000041323	28
ENSMUSG00000025050	389
ENSMUSG00000026080	1366
ENSMUSG00000024420	42
ENSMUSG00000002015	2089
ENSMUSG00000086691	1
ENSMUSG00000029484	152
ENSMUSG00000069911	4362
ENSMUSG00000042558	831
ENSMUSG00000031494	28
ENSMUSG00000026556	315
ENSMUSG00000015247	635
ENSMUSG00000029777	1762
ENSMUSG00000027613	1351
ENSMUSG00000053819	9277
ENSMUSG00000005161	1733
ENSMUSG00000022108	14983
ENSMUSG00000036291	1150
ENSMUSG00000026721	10126
ENSMUSG00000022843	125
ENSMUSG00000094915	64
ENSMUSG00000039178	136
ENSMUSG00000026478	1116
ENSMUSG00000010505	6
ENSMUSG00000038412	389
ENSMUSG00000092278	70
ENSMUSG00000063954	3912
ENSMUSG00000020988	254
ENSMUSG00000032591	300
ENSMUSG00000083210	98
ENSMUSG00000039747	2463
ENSMUSG00000023965	1179
ENSMUSG00000073838	1131
ENSMUSG00000076523	931
ENSMUSG00000034591	747
ENSMUSG00000042524	4998
ENSMUSG00000040722	237
ENSMUSG00000053907	4978
ENSMUSG00000078789	615
ENSMUSG00000021518	1531
ENSMUSG00000090881	191
ENSMUSG00000031700	123
ENSMUSG00000008373	1675
ENSMUSG00000063410	3578
ENSMUSG00000044229	2176
ENSMUSG00000040774	2855
ENSMUSG00000002908	5
ENSMUSG00000024986	1237
ENSMUSG00000028270	1751
ENSMUSG00000093402	156
ENSMUSG00000022439	4158
ENSMUSG00000026039	212
ENSMUSG00000005949	603
ENSMUSG00000020131	28
ENSMUSG00000018565	655
ENSMUSG00000033386	474
ENSMUSG00000017561	6391
ENSMUSG00000069633	493
ENSMUSG00000053080	256
ENSMUSG00000024097	2968
ENSMUSG00000018770	1333
ENSMUSG00000004814	130
ENSMUSG00000024130	3006
ENSMUSG00000041073	703
ENSMUSG00000028675	5056
ENSMUSG00000076536	648
ENSMUSG00000067292	73
ENSMUSG00000100880	60
ENSMUSG00000074673	44
ENSMUSG00000068105	6505
ENSMUSG00000038646	749
ENSMUSG00000068854	472
ENSMUSG00000030589	270
ENSMUSG00000030157	11395
ENSMUSG00000028980	736
ENSMUSG00000013483	10
ENSMUSG00000096054	1649
ENSMUSG00000021707	378
ENSMUSG00000094483	8468
ENSMUSG00000078435	671
ENSMUSG00000025076	533
ENSMUSG00000023025	4569
ENSMUSG00000080772	327
ENSMUSG00000047617	426
ENSMUSG00000078784	867
ENSMUSG00000030888	810
ENSMUSG00000020537	924
ENSMUSG00000025240	1601
ENSMUSG00000036810	502
ENSMUSG00000025351	37
ENSMUSG00000021572	351
ENSMUSG00000024997	1185
ENSMUSG00000051149	808
ENSMUSG00000022791	1861
ENSMUSG00000031385	48
ENSMUSG00000056394	674
ENSMUSG00000028019	131
ENSMUSG00000021365	11621
ENSMUSG00000021024	1497
ENSMUSG00000020611	5428
ENSMUSG00000074243	8
ENSMUSG00000032221	565
ENSMUSG00000019791	281
ENSMUSG00000079677	329
ENSMUSG00000025353	537
ENSMUSG00000014444	2552
ENSMUSG00000033596	2056
ENSMUSG00000036067	627
ENSMUSG00000051133	38
ENSMUSG00000038024	1919
ENSMUSG00000107763	68
ENSMUSG00000093593	67
ENSMUSG00000022553	2267
ENSMUSG00000025950	1133
ENSMUSG00000040035	50
ENSMUSG00000001768	188
ENSMUSG00000029326	354
ENSMUSG00000006517	377
ENSMUSG00000035713	237
ENSMUSG00000041774	225
ENSMUSG00000025580	1990
ENSMUSG00000096768	6335
ENSMUSG00000038020	81
ENSMUSG00000040666	47
ENSMUSG00000042901	2751
ENSMUSG00000029001	103
ENSMUSG00000092510	24
ENSMUSG00000086322	46
ENSMUSG00000032575	1442
ENSMUSG00000070372	8899
ENSMUSG00000041707	213
ENSMUSG00000002699	2065
ENSMUSG00000085795	313
ENSMUSG00000076695	933
ENSMUSG00000031231	1593
ENSMUSG00000022956	1793
ENSMUSG00000029482	962
ENSMUSG00000029030	2414
ENSMUSG00000075420	137
ENSMUSG00000003199	1287
ENSMUSG00000026126	2897
ENSMUSG00000003865	497
ENSMUSG00000046876	1878
ENSMUSG00000041439	469
ENSMUSG00000074344	42
ENSMUSG00000057098	12916
ENSMUSG00000030616	112
ENSMUSG00000018286	1579
ENSMUSG00000044629	227
ENSMUSG00000034024	4864
ENSMUSG00000100770	43
ENSMUSG00000033720	420
ENSMUSG00000018334	605
ENSMUSG00000020368	10784
ENSMUSG00000082315	473
ENSMUSG00000084231	76
ENSMUSG00000014776	13
ENSMUSG00000069744	1720
ENSMUSG00000032002	1260
ENSMUSG00000066861	183
ENSMUSG00000040540	134
ENSMUSG00000058838	37
ENSMUSG00000108405	60
ENSMUSG00000073421	45192
ENSMUSG00000082112	25
ENSMUSG00000067001	51
ENSMUSG00000078249	4
ENSMUSG00000028990	634
ENSMUSG00000022372	6914
ENSMUSG00000025279	1512
ENSMUSG00000000791	149
ENSMUSG00000020646	19
ENSMUSG00000076939	3277
ENSMUSG00000042029	1177
ENSMUSG00000025006	177
ENSMUSG00000089862	363
ENSMUSG00000032232	70
ENSMUSG00000026087	1130
ENSMUSG00000058385	2830
ENSMUSG00000037400	3948
ENSMUSG00000015671	2310
ENSMUSG00000066842	220
ENSMUSG00000048502	4
ENSMUSG00000025732	21
ENSMUSG00000038975	1112
ENSMUSG00000081179	9
ENSMUSG00000042650	3107
ENSMUSG00000094546	3342
ENSMUSG00000030062	3726
ENSMUSG00000028896	678
ENSMUSG00000044147	8622
ENSMUSG00000010663	354
ENSMUSG00000058046	14
ENSMUSG00000024841	997
ENSMUSG00000060771	411
ENSMUSG00000026643	1164
ENSMUSG00000037243	533
ENSMUSG00000033105	995
ENSMUSG00000049555	22
ENSMUSG00000008129	38
ENSMUSG00000026356	2402
ENSMUSG00000062619	190
ENSMUSG00000024120	3301
ENSMUSG00000044763	1214
ENSMUSG00000028794	58
ENSMUSG00000021814	2005
ENSMUSG00000034275	3
ENSMUSG00000020102	951
ENSMUSG00000039158	10817
ENSMUSG00000067700	8
ENSMUSG00000030724	27179
ENSMUSG00000061559	814
ENSMUSG00000028517	614
ENSMUSG00000018293	14140
ENSMUSG00000108294	0
ENSMUSG00000064193	0
ENSMUSG00000027496	185
ENSMUSG00000083261	0
ENSMUSG00000025439	1135
ENSMUSG00000031840	206
ENSMUSG00000086922	729
ENSMUSG00000013701	4005
ENSMUSG00000020532	3518
ENSMUSG00000048481	211
ENSMUSG00000079442	1438
ENSMUSG00000025040	951
ENSMUSG00000027463	44
ENSMUSG00000092118	120
ENSMUSG00000031657	917
ENSMUSG00000022425	111
ENSMUSG00000019951	2858
ENSMUSG00000025044	91
ENSMUSG00000026049	409
ENSMUSG00000029759	339
ENSMUSG00000022066	544
ENSMUSG00000033450	1997
ENSMUSG00000066543	19
ENSMUSG00000002603	3010
ENSMUSG00000038605	362
ENSMUSG00000024043	9
ENSMUSG00000059713	287
ENSMUSG00000055044	441
ENSMUSG00000044816	35
ENSMUSG00000018169	1240
ENSMUSG00000096218	89
ENSMUSG00000005802	1013
ENSMUSG00000029632	1463
ENSMUSG00000006344	162
ENSMUSG00000030315	1333
ENSMUSG00000031751	3522
ENSMUSG00000027067	5409
ENSMUSG00000098426	29
ENSMUSG00000028443	101
ENSMUSG00000049922	950
ENSMUSG00000022476	501
ENSMUSG00000002767	513
ENSMUSG00000038736	645
ENSMUSG00000028444	3
ENSMUSG00000078651	326
ENSMUSG00000031833	2527
ENSMUSG00000068184	90
ENSMUSG00000040687	3587
ENSMUSG00000039115	1999
ENSMUSG00000020549	1015
ENSMUSG00000048965	817
ENSMUSG00000082180	54
ENSMUSG00000030089	127
ENSMUSG00000029915	25
ENSMUSG00000072955	101
ENSMUSG00000058571	185
ENSMUSG00000083473	30
ENSMUSG00000078941	1500
ENSMUSG00000050350	3409
ENSMUSG00000029014	2232
ENSMUSG00000008604	986
ENSMUSG00000081619	70
ENSMUSG00000015804	1084
ENSMUSG00000026971	62
ENSMUSG00000030659	895
ENSMUSG00000050555	1130
ENSMUSG00000072673	18
ENSMUSG00000069255	350
ENSMUSG00000049299	706
ENSMUSG00000004268	2246
ENSMUSG00000095028	312
ENSMUSG00000038642	17786
ENSMUSG00000026341	19316
ENSMUSG00000022792	414
ENSMUSG00000001175	15338
ENSMUSG00000050796	229
ENSMUSG00000063689	154
ENSMUSG00000046897	4326
ENSMUSG00000022285	10164
ENSMUSG00000031513	491
ENSMUSG00000028643	235
ENSMUSG00000029925	1152
ENSMUSG00000026198	245
ENSMUSG00000022551	1057
ENSMUSG00000044737	4
ENSMUSG00000036572	1756
ENSMUSG00000071657	1035
ENSMUSG00000072664	155
ENSMUSG00000031274	36
ENSMUSG00000041712	1239
ENSMUSG00000033186	966
ENSMUSG00000049214	53
ENSMUSG00000036093	3295
ENSMUSG00000027357	372
ENSMUSG00000031310	1163
ENSMUSG00000066116	9
ENSMUSG00000019699	3485
ENSMUSG00000031103	3928
ENSMUSG00000037622	656
ENSMUSG00000034940	2985
ENSMUSG00000021737	1328
ENSMUSG00000025492	508
ENSMUSG00000051978	324
ENSMUSG00000025969	699
ENSMUSG00000001891	1383
ENSMUSG00000032330	1100
ENSMUSG00000024535	88
ENSMUSG00000060147	1925
ENSMUSG00000022199	51
ENSMUSG00000036908	13961
ENSMUSG00000091086	12
ENSMUSG00000038034	667
ENSMUSG00000051502	44
ENSMUSG00000026245	1595
ENSMUSG00000021871	1805
ENSMUSG00000027351	658
ENSMUSG00000038816	244
ENSMUSG00000022132	47
ENSMUSG00000013611	43
ENSMUSG00000035064	784
ENSMUSG00000014547	1174
ENSMUSG00000036983	265
ENSMUSG00000029699	41
ENSMUSG00000029053	227
ENSMUSG00000040451	4243
ENSMUSG00000026496	9065
ENSMUSG00000040323	94
ENSMUSG00000112023	460
ENSMUSG00000023806	192
ENSMUSG00000036968	520
ENSMUSG00000034333	2142
ENSMUSG00000058715	1985
ENSMUSG00000006705	1123
ENSMUSG00000025838	30
ENSMUSG00000021072	1838
ENSMUSG00000035575	1674
ENSMUSG00000094487	140
ENSMUSG00000014294	971
ENSMUSG00000083849	201
ENSMUSG00000018796	1021
ENSMUSG00000000346	6368
ENSMUSG00000021945	4822
ENSMUSG00000075598	0
ENSMUSG00000039637	3875
ENSMUSG00000021040	603
ENSMUSG00000045411	2649
ENSMUSG00000082436	137
ENSMUSG00000038793	44
ENSMUSG00000059864	3
ENSMUSG00000041809	23
ENSMUSG00000004446	1723
ENSMUSG00000036073	510
ENSMUSG00000021390	35
ENSMUSG00000021684	121
ENSMUSG00000034165	3989
ENSMUSG00000074219	83
ENSMUSG00000027570	61
ENSMUSG00000043424	732
ENSMUSG00000035539	47
ENSMUSG00000027002	78
ENSMUSG00000039462	360
ENSMUSG00000099660	245
ENSMUSG00000026457	3103
ENSMUSG00000043257	1778
ENSMUSG00000025894	772
ENSMUSG00000095642	525
ENSMUSG00000064254	332
ENSMUSG00000081787	3
ENSMUSG00000029603	6481
ENSMUSG00000091898	115
ENSMUSG00000071662	1002
ENSMUSG00000000378	4152
ENSMUSG00000067919	19
ENSMUSG00000038080	1293
ENSMUSG00000076596	339
ENSMUSG00000040543	9
ENSMUSG00000044719	13
ENSMUSG00000050323	130
ENSMUSG00000031714	62
ENSMUSG00000051000	72
ENSMUSG00000030083	779
ENSMUSG00000034758	12
ENSMUSG00000001524	277
ENSMUSG00000041309	14
ENSMUSG00000062184	32
ENSMUSG00000072720	83
ENSMUSG00000083111	172
ENSMUSG00000041995	169
ENSMUSG00000003308	1485
ENSMUSG00000062353	17
ENSMUSG00000025591	1014
ENSMUSG00000071708	1918
ENSMUSG00000026154	181
ENSMUSG00000079071	566
ENSMUSG00000098814	1562
ENSMUSG00000074277	512
ENSMUSG00000041849	3785
ENSMUSG00000080796	70
ENSMUSG00000025014	14
ENSMUSG00000035983	32
ENSMUSG00000055302	3159
ENSMUSG00000027509	1217
ENSMUSG00000019139	893
ENSMUSG00000031776	915
ENSMUSG00000025163	141
ENSMUSG00000050445	25
ENSMUSG00000057388	945
ENSMUSG00000049295	244
ENSMUSG00000022723	1030
ENSMUSG00000029500	918
ENSMUSG00000051537	12
ENSMUSG00000076937	11069
ENSMUSG00000023034	588
ENSMUSG00000036555	869
ENSMUSG00000022197	789
ENSMUSG00000071748	867
ENSMUSG00000047881	244
ENSMUSG00000008475	6400
ENSMUSG00000040522	798
ENSMUSG00000025169	145
ENSMUSG00000001285	660
ENSMUSG00000108699	274
ENSMUSG00000083240	13
ENSMUSG00000036992	356
ENSMUSG00000038059	112
ENSMUSG00000083410	139
ENSMUSG00000024197	863
ENSMUSG00000021585	3072
ENSMUSG00000024081	3037
ENSMUSG00000033379	1914
ENSMUSG00000020128	3515
ENSMUSG00000030187	519
ENSMUSG00000034575	426
ENSMUSG00000030178	149
ENSMUSG00000083380	504
ENSMUSG00000003604	351
ENSMUSG00000098794	0
ENSMUSG00000060703	493
ENSMUSG00000042644	10226
ENSMUSG00000028057	739
ENSMUSG00000018379	10323
ENSMUSG00000004698	3017
ENSMUSG00000022853	229
ENSMUSG00000020156	2412
ENSMUSG00000002228	34
ENSMUSG00000075054	648
ENSMUSG00000071661	180
ENSMUSG00000043065	590
ENSMUSG00000019782	925
ENSMUSG00000071552	211
ENSMUSG00000085342	12
ENSMUSG00000091998	45
ENSMUSG00000030677	321
ENSMUSG00000027193	3819
ENSMUSG00000061613	1049
ENSMUSG00000079523	9153
ENSMUSG00000038900	2394
ENSMUSG00000028927	479
ENSMUSG00000042111	598
ENSMUSG00000005510	1194
ENSMUSG00000029516	410
ENSMUSG00000079036	1662
ENSMUSG00000009687	1862
ENSMUSG00000037266	10202
ENSMUSG00000009013	2789
ENSMUSG00000008845	1096
ENSMUSG00000034522	474
ENSMUSG00000035329	1166
ENSMUSG00000003779	418
ENSMUSG00000035365	125
ENSMUSG00000078779	473
ENSMUSG00000034917	260
ENSMUSG00000024889	448
ENSMUSG00000026043	34
ENSMUSG00000029048	1913
ENSMUSG00000055762	4067
ENSMUSG00000046441	405
ENSMUSG00000067995	735
ENSMUSG00000027944	806
ENSMUSG00000033033	2262
ENSMUSG00000079557	1040
ENSMUSG00000035561	126
ENSMUSG00000044703	271
ENSMUSG00000023022	860
ENSMUSG00000004936	3520
ENSMUSG00000097565	11
ENSMUSG00000038648	732
ENSMUSG00000039616	82
ENSMUSG00000022377	2532
ENSMUSG00000031015	20432
ENSMUSG00000032047	1421
ENSMUSG00000022263	1758
ENSMUSG00000057335	4879
ENSMUSG00000033970	559
ENSMUSG00000038503	996
ENSMUSG00000024066	731
ENSMUSG00000026987	9647
ENSMUSG00000000538	886
ENSMUSG00000030019	1532
ENSMUSG00000037868	185
ENSMUSG00000020219	556
ENSMUSG00000003746	21163
ENSMUSG00000032377	27
ENSMUSG00000025423	1746
ENSMUSG00000020282	528
ENSMUSG00000090186	34
ENSMUSG00000095687	436
ENSMUSG00000021868	586
ENSMUSG00000041215	1320
ENSMUSG00000061578	316
ENSMUSG00000010755	969
ENSMUSG00000020462	630
ENSMUSG00000078502	1364
ENSMUSG00000026255	20
ENSMUSG00000059182	2582
ENSMUSG00000045948	278
ENSMUSG00000051747	838
ENSMUSG00000095463	951
ENSMUSG00000028982	120
ENSMUSG00000020092	121
ENSMUSG00000066687	50
ENSMUSG00000038976	3566
ENSMUSG00000040441	230
ENSMUSG00000025759	776
ENSMUSG00000072653	797
ENSMUSG00000026407	156
ENSMUSG00000024462	1051
ENSMUSG00000030337	3630
ENSMUSG00000034987	498
ENSMUSG00000037531	417
ENSMUSG00000015932	1256
ENSMUSG00000098241	23
ENSMUSG00000020691	925
ENSMUSG00000039735	165
ENSMUSG00000080902	69
ENSMUSG00000046380	720
ENSMUSG00000026042	15
ENSMUSG00000096862	0
ENSMUSG00000044348	1111
ENSMUSG00000075528	524
ENSMUSG00000025730	427
ENSMUSG00000039004	20
ENSMUSG00000025264	371
ENSMUSG00000089976	22
ENSMUSG00000112148	1056
ENSMUSG00000035840	983
ENSMUSG00000049932	1029
ENSMUSG00000029196	911
ENSMUSG00000021725	1457
ENSMUSG00000025086	589
ENSMUSG00000086316	101
ENSMUSG00000007038	1549
ENSMUSG00000032690	1018
ENSMUSG00000021569	132
ENSMUSG00000008333	1040
ENSMUSG00000054383	47
ENSMUSG00000093904	2198
ENSMUSG00000032112	590
ENSMUSG00000026095	2869
ENSMUSG00000096464	973
ENSMUSG00000011114	1462
ENSMUSG00000107892	37
ENSMUSG00000079659	4267
ENSMUSG00000025083	25
ENSMUSG00000051223	5962
ENSMUSG00000026630	82
ENSMUSG00000063884	4905
ENSMUSG00000029998	1202
ENSMUSG00000026580	27
ENSMUSG00000030538	1309
ENSMUSG00000076609	126772
ENSMUSG00000005611	95
ENSMUSG00000037103	1006
ENSMUSG00000029029	812
ENSMUSG00000038208	131
ENSMUSG00000001444	161
ENSMUSG00000025857	439
ENSMUSG00000038332	3702
ENSMUSG00000024164	1025
ENSMUSG00000044465	985
